rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,date_of_birth,sorting_key
rec-7002-dup-0,ella,thorf,1.0,adamson crdscent,,,2586,19040212.0,7002
rec-8107-dup-0,willuam,hanhagvy,3115.0,clara close,banksia village,gorokan,3806,19991009.0,8107
rec-10733-dup-0,deakyn,woton,29.0,pocketpwvenue,,banksia,4225,19751114.0,10733
rec-10049-dup-0,wittchen,hannah,15.0,la perouse street,,woree,3170,19692807.0,10049
rec-7528-dup-0,jake,vitkpinas,37.0,,,greensvnrough,4211,19940126.0,7528
rec-5298-dup-0,pino,rees,16.0,badenoch warercent,glenview,morwell,0570,19760405.0,5298
rec-10917-dup-0,natton,bladka,515.0,hilder street,,greenachre,2539,19380305.0,10917
rec-729-dup-0,alexandra,clarke,39.0,street nagot,emu hill,2420,manunda,19510530.0,729
rec-7912-dup-0,dylan,,6.0,beaglearreet,,doon doon,2162,19850825.0,7912
rec-584-dup-0,sam,mccarthy,20.0,narrabnda lane,,mount waren park,2217,19200730.0,584
rec-6407-dup-0,brawo,,29.0,,,lakemba,2148,19421022.0,6407
rec-932-dup-0,giannv,schwinghammer,8.0,longforddtreet,nioka,arno bay,2170,,932
rec-356-dup-0,daniel,green,29.0,narrabunzah lane,,the ranges,2046,,356
rec-10122-dup-0,harry,boeyehn,27.0,,kalkee,regents piark,3169,19491106.0,10122
rec-10157-dup-0,madeleine,sires,21.0,fairburn park,mount vernon drive,granvill,3228,19480904.0,10157
rec-8307-dup-0,danieola,white,35.0,cockcrof t avenue,,beechbooro,3081,19750807.0,8307
rec-3957-dup-0,lachksn,hasketpt,9.0,glenbawn place,,toowoomba,3174,19550302.0,3957
rec-5926-dup-0,jakxd,green,69.0,lewis luxtohavenue,,regentspark,2323,19330919.0,5926
rec-9556-dup-0,bodih,coady,169.0,cox srrvet,,emerald,1352,19010208.0,9556
rec-8731-dup-0,wilson,brittnek,3.0,,,iluka,2145,19430813.0,8731
rec-10151-dup-0,jast,lovelock,67.0,chaton pldace,,ballarat,2615,19160924.0,10151
rec-10492-dup-0,lacey,mcdaid,31.0,,,kahifbah,6244,,10492
rec-4954-dup-0,mikayla,lamptye,24.0,denny street,jandarra,5163,lake9ma,19580423.0,4954
rec-7755-dup-0,harrvy,campbeol,80.0,la perous stureet,,miami,2319,19870711.0,7755
rec-5709-dup-0,jake,habefroeld,,willistcreet,weemilah,berkeley vale,2194,19770208.0,5709
rec-10773-dup-0,jennra,churchnes,69.0,white crezcent,,forrestfield,4067,19561227.0,10773
rec-9296-dup-0,alexander,ty,11.0,moorehead place,,isle of capri,4111,19810311.0,9296
rec-3868-dup-0,fleet,capmbell,4.0,empire circuit,yarrandale,scarborough,4551,,3868
rec-2141-dup-0,willsam,leonnh,8.0,cantor crerscent,,paddington,5433,,2141
rec-3429-dup-0,samantha,gaskin,66.0,jansz creaslcent,,armidale,0692,19280729.0,3429
rec-6134-dup-0,kaynd,wasley,4.0,mckain place,,mount julian,3305,19390801.0,6134
rec-10191-dup-0,nathsn,rothe,133.0,augustus way,moama,peakhurst,2023,19040227.0,10191
rec-9785-dup-0,ky,coppovfk,99.0,townshend street,,edithvale,2779,19250905.0,9785
rec-6843-dup-0,georgia,camphell,72.0,ahmatt street,,putney,2065,19940103.0,6843
rec-4807-dup-0,riley,rzesnicxki,26.0,risdon plsce,,cromer heights,3640,,4807
rec-10599-dup-0,pari,ryba,77.0,goodchild street,,low head,2242,19450097.0,10599
rec-10880-dup-0,samaatha,,2.0,ross smith crescent,,erskine,5838,19150625.0,10880
rec-2649-dup-0,largr,patrick,37.0,castleton ctrescent,,mansfield,4544,19200707.0,2649
rec-1904-dup-0,chelea,vukrlic,25.0,bussel tescent,hyland,sale,2265,19041222.0,1904
rec-4514-dup-0,nathau,stencel,342.0,postle ckrcuit,willandra village,proserpine,4488,19550809.0,4514
rec-8199-dup-0,timothx,dixon,193.0,burraly court,tarbuck bay,east maitland,3602,19177002.0,8199
rec-7783-dup-0,erin,parf,17.0,dexte srteet,,lavngton,3155,19690532.0,7783
rec-5438-dup-0,,,2.0,lowriestreet,,hoppers crssing,2484,19810418.0,5438
rec-6278-dup-0,brinlvey,painter,23.0,,,geelong west,3103,19891229.0,6278
rec-7779-dup-0,joselarn,,23.0,axford hlace,,revesby,4811,19650505.0,7779
rec-7003-dup-0,georgka,godfreyl,22.0,chirnside circuit,hazelwood garden,kirrawle,3150,,7003
rec-80-dup-0,aleksandar,bottroff,34.0,woodfulofloop,,deer paek,3125,19540920.0,80
rec-6057-dup-0,laurn,leslie,4.0,fawknertdtreet,glenburn,wyongah,3915,19731260.0,6057
rec-3935-dup-0,brieole,mcanedrew,121.0,troughti street,buderim private hsptk diagnostic centre,norwood,4806,19012122.0,3935
rec-541-dup-0,mattge,addo,1.0,place dewar,,,2880,,541
rec-4752-dup-0,cambeltl,clamke,38.0,lazar place,,alfords point,2756,,4752
rec-10321-dup-0,jasper,capurs,2.0,pickworthtreet,,figtree,3041,19621031.0,10321
rec-5324-dup-0,bridget,markowski,8.0,ratclifwd rescent,,voyager point,2056,19451118.0,5324
rec-7587-dup-0,marianne,belpeio,34.0,goodenia street,,clearviezw,5670,19060902.0,7587
rec-4522-dup-0,talcah,ebven,179.0,halford crwcsent,,broulee,3021,19620830.0,4522
rec-6237-dup-0,jade,nguzydn,2.0,alroy circuit,waiweer,fairlight,3044,19291117.0,6237
rec-5446-dup-0,jock,stanlry,7.0,tarana dfreet,,ashwood,2036,19621014.0,5446
rec-4654-dup-0,tommy,campbell,62.0,street tdperley,,morwell,4074,19631116.0,4654
rec-8850-dup-0,lacey,,605.0,greenvaleystreet,,toowoo mgba,2651,19290302.0,8850
rec-4105-dup-0,emiily,theowdoee,98.0,cowper street,,gray,7010,19741305.0,4105
rec-6672-dup-0,haruey,eyles,415.0,tregea close,,franksthon,3337,19360504.0,6672
rec-621-dup-0,andrew,jaudzems,1058.0,kabereypltce,,jamboree heights,2250,19020603.0,621
rec-4771-dup-0,rubh,coleman,53.0,guy poade,,florey,2260,19810813.0,4771
rec-10756-dup-0,sebastian,bursm,10.0,toolambi street,,lakemba,6014,,10756
rec-10000-dup-0,benjamin,kiekp,48.0,hardwick chtescent,,mill park,3094,19430218.0,10000
rec-515-dup-0,rhiannon,lohmmn,54.0,,,gosford east,4807,19471120.0,515
rec-632-dup-0,kobe,lamprey,1.0,laidleyxpace,,aspley,5986,19310712.0,632
rec-1610-dup-0,connor,clarke,7.0,meehan gdfarden,yarrol,vinivera,2086,19400808.0,1610
rec-10478-dup-0,nikki,stephen son,8.0,woralul street,,pattersoq lakes,3057,19520305.0,10478
rec-8721-dup-0,blac,reid,44.0,hedland circuit,,dapt,2800,19980618.0,8721
rec-8551-dup-0,shqnmln,manson,29.0,goldingjplace,,penshurst,6103,19210430.0,8551
rec-5593-dup-0,holly,campbkll,2.0,marungal avenue,wearmouth,nambhour,6275,,5593
rec-3626-dup-0,benjamin,,19.0,robertso ndtreet,,yagoona,3680,19161001.0,3626
rec-7245-dup-0,hannab,webb,8.0,,gunadale,cherrybpok,6152,19950220.0,7245
rec-10398-dup-0,diloln,carmmr,5.0,jelbarr street,wattle place,byford,0820,,10398
rec-1536-dup-0,oldivai,mccartjy,21.0,eagar place,,tootfak,2011,19560682.0,1536
rec-392-dup-0,thomas,lowye,45.0,fremante drive,homevale,ngunnawal,6066,19061027.0,392
rec-3572-dup-0,ella,gilcrist,23.0,davis srret,destiny park,naracolqrre,4815,19430916.0,3572
rec-4472-dup-0,hannah,sim-cllett,106.0,dooland court,,burwood,3504,19650731.0,4472
rec-8683-dup-0,emiilgt,qua,54.0,punch lace,ferndale,parkside,3428,19221016.0,8683
rec-858-dup-0,brendan,rid,6.0,oliver oztreet,,scarborough,7052,19540622.0,858
rec-1829-dup-0,ayl,ryan,2354.0,napier close,west,ellenbrook,3074,19970129.0,1829
rec-9854-dup-0,isabella,beattie,436.0,cygnet crescent,school house,toorak,5411,19080625.0,9854
rec-8956-dup-0,nicholas,clarke,7.0,arkell place,,mosman,3176,19006298.0,8956
rec-2190-dup-0,desi,kyriacou,44.0,rankinpsyreet,,port macwuarie,4114,19206644.0,2190
rec-2065-dup-0,jonah,cure,53.0,cradle close,,north curl curl,4041,19950209.0,2065
rec-5929-dup-0,lara,geoege,0.0,castieau street,,pad tsw,3977,19460927.0,5929
rec-3755-dup-0,kyle,ziersch,0.0,street plbury,,frankston,2323,19260401.0,3755
rec-10301-dup-0,rory,harkotwsikas,7.0,o'connor circuit,,port fairy,2464,19302816.0,10301
rec-2230-dup-0,sopyie,burfotd,,catchpole vtreet,clear lreek,castkexrag,6163,19750731.0,2230
rec-226-dup-0,timothy,moskwa,160.0,templesto we avenue,,lindfield,2025,19091027.0,226
rec-7626-dup-0,monique,berryman,5.0,heymannnpyace,,deniliquin,2913,19943235.0,7626
rec-10800-dup-0,petreece,de michele,38.0,samuel close,,homebush,4846,19390034.0,10800
rec-2401-dup-0,,dixor,26.0,garrard street,,lutwyche,2069,19910730.0,2401
rec-9934-dup-0,natuan,,5.0,fullagarcxrescent,benvue,dural,4121,19660405.0,9934
rec-6080-dup-0,ja,sherriff,7.0,dalgarnodlose,,concord west,5074,,6080
rec-992-dup-0,cxld,harrington,315.0,gatton street,,gorokan,2374,19390316.0,992
rec-8178-dup-0,noha,reni,94.0,nicklin cvrscent,geekabee,stratton,4153,19390412.0,8178
rec-6065-dup-0,alexander,lomman,360.0,marsdemftreet,strathalan homes,hackham,4216,19680813.0,6065
rec-8476-dup-0,hugh,ploughan,5.0,,,pimlico,2463,19400901.0,8476
rec-6161-dup-0,matilda,bullock,214.0,,,bellevued gill,2474,19173278.0,6161
rec-7643-dup-0,gabriella,goee,5.0,,,killara,3130,19960809.0,7643
rec-1680-dup-0,ethan,reuter,1.0,meldrumqstgreet,,east rockingham,,,1680
rec-9984-dup-0,lachlkan,moreison,1.0,coutts place,3 villa,,,19949143.0,9984
rec-5819-dup-0,danielle,arg,91.0,spowers circuit,,torquay,4435,19170323.0,5819
rec-7430-dup-0,samydl,cowylk,22.0,,,2539,rosebud,19801029.0,7430
rec-7812-dup-0,luiq,rump,7.0,pearsonwtreet,janglen,mount snnan,0850,19670126.0,7812
rec-2327-dup-0,lacla,,309.0,,,highbury,2260,19050404.0,2327
rec-7882-dup-0,chase,reid,104.0,tarana street,,batemans bay,2376,19510824.0,7882
rec-5230-dup-0,les,wasley,24.0,rosman circuit,kyeema,narembu re,3177,19130823.0,5230
rec-332-dup-0,luke,ryan,22.0,pelsart street,,alice spurings,2288,,332
rec-5971-dup-0,caresse,loww,395.0,fingleton crescent,old barn,swanpool,3564,19730329.0,5971
rec-1824-dup-0,chelase,vincent,33.0,grove place,,helensburgh,3676,,1824
rec-10072-dup-0,haryr,bishcpk,122.0,irvine street,,clear mountain,4217,19081217.0,10072
rec-7524-dup-0,josh,white,4.0,sherlocn street,kalang,rosslyn park,2478,19920908.0,7524
rec-605-dup-0,ryan,wigyt,58.0,morgan cfrscent,locheil,pooraka,2196,19080408.0,605
rec-8309-dup-0,bailey,stanley,29.0,mcburney crescent,,beaumaris,2604,,8309
rec-10797-dup-0,jacob,mcgregor,1825.0,may maxwelllcrescent,,elin,3951,19310621.0,10797
rec-9015-dup-0,mitcjell,hausahr,3.0,capella crescent,,burwood,3053,19300418.0,9015
rec-9629-dup-0,lara,whote,6.0,chowne ztfbeet,henry kendal bayside,moe,7109,19110116.0,9629
rec-4250-dup-0,jessica,kalnins,167.0,derham court,poplars,williajsrown,2190,,4250
rec-9980-dup-0,geofgia,donaldson,2.0,beattie clrescent,,leumeah heights,5600,19131028.0,9980
rec-8893-dup-0,lj c,cambell,,florentinw circuit,,north engadine,3002,19291229.0,8893
rec-7542-dup-0,jeremwih,,89.0,blackburrtreet,,ballan,3021,19411018.0,7542
rec-2469-dup-0,jakd,vlassoppulos,40.0,wattle street,,elsternwick,3934,19531222.0,2469
rec-2556-dup-0,isabella,tomnnesy,438.0,bannerman place,colbes,st clair,6019,19392019.0,2556
rec-1184-dup-0,geofga,berrynan,9.0,oliver street,woodberry vlge,mountsannan,6056,,1184
rec-9946-dup-0,shantql,matthelws,36.0,place chfley,,rokeby,2057,19160504.0,9946
rec-6776-dup-0,jacn,paine,27.0,flower piace,bindaeee,ventnor,2209,19110412.0,6776
rec-8740-dup-0,eboby,burford,14.0,macadam bgreet,,belmont,2560,19510929.0,8740
rec-2506-dup-0,mitchell,gib,59.0,leity oace,,nelson,3638,19430221.0,2506
rec-5179-dup-0,aiden,sharkxnie,7.0,chaletcmourt,,canley vale,2176,19810420.0,5179
rec-10662-dup-0,sophie,miles,27.0,crescen walker,,hillside,2582,,10662
rec-678-dup-0,joshua,ludgwtr,70.0,arriettsbckose,,wendouree,3111,,678
rec-8677-dup-0,emiily,weavee,88.0,dundasg court,,seacliff,4017,19201015.0,8677
rec-9641-dup-0,lachlan,kozuh,1.0,swanton street,,parzmelia,2584,19191720.0,9641
rec-9440-dup-0,garth,burnell,18.0,kinchela crescent,,mint,2309,19923028.0,9440
rec-9617-dup-0,zachary,dixon,95.0,feathertop street,lumeahcottage,camp hill,6253,19012824.0,9617
rec-6958-dup-0,emimoy,mattnhews,56.0,laycock place,fairholme,west perth,3056,19430830.0,6958
rec-1625-dup-0,sariqh,nguy,60.0,fowler place,yarrandale,wyalktachem,2154,19040131.0,1625
rec-156-dup-0,jake,mason,905.0,cashion court,,vauclakse,2036,19100808.0,156
rec-1378-dup-0,madeleine,chell,274.0,swantonstreet,,unanderra,3107,19820502.0,1378
rec-1029-dup-0,liam,nguyen,418.0,,,waverldy,3015,19112224.0,1029
rec-8715-dup-0,lily,clarke,4.0,smeatonscircuit,,mermaid waters,6149,,8715
rec-3329-dup-0,jihs,maonupn,9.0,spica street,ra 23012,miami,5073,,3329
rec-2113-dup-0,brianna,nguyen,0.0,westgarth street,,auburn,4340,19459049.0,2113
rec-3711-dup-0,coopea,shepherd,4.0,kirby place,,edensor park,4810,19879221.0,3711
rec-5247-dup-0,alexder,bredel,6.0,cramptwn lpace,mayfair,cloverdale,4812,19571003.0,5247
rec-7051-dup-0,annabelle,rabe,253.0,mirrabucca bcrescent,medicalk centre,patterson lakes,7007,19830318.0,7051
rec-1688-dup-0,zac,,5.0,brigalowp street,,kyabram,3977,19728276.0,1688
rec-170-dup-0,balr,dent,14.0,,,,5067,,170
rec-1732-dup-0,lucikea,goy le,117.0,willis dtreet,,walgett,3106,19020825.0,1732
rec-10844-dup-0,jessica,wakkkey,45.0,tweed place,blue shadows,kinglake,4807,19861212.0,10844
rec-7785-dup-0,ethan,wight,33.0,a'beckett street,,daw park,2625,19322028.0,7785
rec-7280-dup-0,lauren,westulrp,76.0,castieaufstreet,,campqse,3804,19100623.0,7280
rec-4760-dup-0,lachlan,chanker,33.0,,,campereown,2320,19630311.0,4760
rec-4908-dup-0,jac,wighf,39.0,krefft street,,sylvania,3852,19200519.0,4908
rec-2512-dup-0,ysobelo,allsopp,3.0,collier street,,tingalpa,6102,19201107.0,2512
rec-6737-dup-0,katelyn,white,14.0,parkinisrreet,,witchcliffe,3181,,6737
rec-832-dup-0,kyle,seskis,78.0,ainslie avenue,diment towers,dulwich hill,2630,19800806.0,832
rec-7807-dup-0,montana,webb,673.0,bsreet brebner,karinga park,leda,4220,,7807
rec-7256-dup-0,lily,clarke,32.0,mckeahnie street,,hay,6064,19411103.0,7256
rec-8522-dup-0,lauaeb,gladmaj,8.0,clive steele avenue,,long jetty,4341,19730379.0,8522
rec-251-dup-0,,jack,16.0,alfred hill drive,,bundabeerg,2060,19351224.0,251
rec-8165-dup-0,cassadra,bennhed,36.0,crescentosyme,yarrimbah,pacific paradise,4178,19770503.0,8165
rec-690-dup-0,mean,zbierski,88.0,ross smith crescent,,kinsrord,2287,19280129.0,690
rec-2553-dup-0,alannah,luckman,3.0,,milby cottage,bellevue hill,4701,19574091.0,2553
rec-10689-dup-0,lachlan,campbell,264.0,rischbiethvcfescent,rosehill,ballat,6151,19671014.0,10689
rec-6656-dup-0,jemna,michelmore,21.0,williams street,,chewton,3225,,6656
rec-4010-dup-0,keziah,grelb,20.0,merriman crescent,kandahar,,3796,19310314.0,4010
rec-2798-dup-0,harroson,matthews,46.0,,,newcastle,2261,19490102.0,2798
rec-9372-dup-0,baykey,reid,55.0,southwooc ietreat,,hoppers crossing,2068,19080815.0,9372
rec-8801-dup-0,,armanini,0.0,tasmania circle,pacific villas,prospecst vale,2158,19460992.0,8801
rec-9859-dup-0,thomas,bullocmk,8.0,darby street,wilden,alawa,0328,19166039.0,9859
rec-4082-dup-0,blake,,5.0,,,horn osland,4295,,4082
rec-10091-dup-0,lombardi,cooper,11.0,bale place,belden,coolbellup,4061,19680721.0,10091
rec-1893-dup-0,bethpwny,dixon,3.0,kingsfordsmjth drive,,toukley,6154,19220520.0,1893
rec-8322-dup-0,olyve,campbekl,15.0,cloncurry street,samford,closeburn,3125,19729204.0,8322
rec-1520-dup-0,ned,rawoivbgs,7.0,butlinpalce,,cooroy,4228,19601021.0,1520
rec-163-dup-0,luc,nelsen,960.0,cooney court,,ashfield,3585,19578141.0,163
rec-8342-dup-0,george,pasce,18.0,suttor tfeet,,rye,4818,19790029.0,8342
rec-10563-dup-0,rubig,atholwood,106.0,amagula avenue,willowbanks,lillinur,2326,19833088.0,10563
rec-4023-dup-0,matilda,aptedr,209.0,britten-jlnws drive,hazel hill,carlingford,5290,19261234.0,4023
rec-3312-dup-0,d'ar,matthews,7.0,crofts crescent,,gwynneville,5072,19810829.0,3312
rec-9707-dup-0,lachlan,agett,177.0,chewingsrztreet,,st albans,2103,19280915.0,9707
rec-5834-dup-0,rhiawnon,ebret,32.0,shackleton corcuit,,kyabram,2017,19621031.0,5834
rec-2732-dup-0,micah,mylezs,131.0,endeavour street,binbimbie,dandenong north,6024,19570222.0,2732
rec-2196-dup-0,ysobel,ottewell,3.0,greaves olace,,nhhll,2903,19440410.0,2196
rec-7568-dup-0,elli e,wight,27.0,solly olacr,,arderr,3003,19220817.0,7568
rec-8702-dup-0,laurzn,lemke,33.0,,,greencre,5154,19230297.0,8702
rec-5802-dup-0,lucas,darbishire,7.0,batman street,st vincent hospital,sandy bay,7005,19755151.0,5802
rec-6007-dup-0,fiv n,green,910.0,bamford street,,westmeiad,4472,19940816.0,6007
rec-4803-dup-0,ethan,heidridch,104.0,searle rlce,,cronnula,2545,19280504.0,4803
rec-5194-dup-0,georgia,sag,728.0,shumack street,mannix college,thornbury,2250,19370069.0,5194
rec-5137-dup-0,dail,burford,6.0,novar street,,beecrort,3639,19690120.0,5137
rec-5919-dup-0,,flanmeey,4.0,gollan street,,summer hill,3223,19239009.0,5919
rec-3820-dup-0,dylan,everetw,22.0,tausssgoace,,ormeau,5571,,3820
rec-6070-dup-0,daniel,stanflehoy,,foveaux street,,eastwood,6163,19581108.0,6070
rec-10615-dup-0,audw,white,11.0,mckillop circuit,,tabouril lake,2338,19201014.0,10615
rec-3974-dup-0,liam,hylnu,15.0,rubi nplace,,mirrabooka,2710,19881102.0,3974
rec-1943-dup-0,alyssa,mewett,104.0,the flls,hack street,bundaberg,5108,19080625.0,1943
rec-7298-dup-0,rosie,nguenf,1.0,huon plxafe,,mystery bay,2533,19020702.0,7298
rec-6565-dup-0,lowze,david,13.0,musgrove street,,4034,leda,19920804.0,6565
rec-10946-dup-0,ryan,croswmcn,143.0,oakes street,,taree,6438,19290520.0,10946
rec-715-dup-0,jesse,painpe,14.0,cowper ztceet,,hamiltom,3977,19051114.0,715
rec-2249-dup-0,white,,3.0,wyangala street,,,0870,19952734.0,2249
rec-4953-dup-0,sarah,nguylen,26.0,namatjira drive,redfern station,jubilee iocket,4278,19290317.0,4953
rec-2021-dup-0,ashleigh,noble,113.0,bertel crescent,bankton,kaobhr,5042,19530160.0,2021
rec-250-dup-0,ethan,mazzone,26.0,,bonnie vale,bacchus marsh,3134,19761971.0,250
rec-6328-dup-0,,moorbu,25.0,epacris place,,jellat jellat,2015,19910426.0,6328
rec-1584-dup-0,luke,leane,143.0,,,dianella,5080,19400928.0,1584
rec-3837-dup-0,abbie,oboyoxe,42.0,rosebery xtreet,tomar,warrandlte,4227,,3837
rec-3289-dup-0,taylor-saige,kuklin,6.0,staaten crescent,,moranbah,5118,,3289
rec-9708-dup-0,kowald,georgia,151.0,mackenziegstreet,thistledoo,albury,0651,19980324.0,9708
rec-8525-dup-0,jack,rushby,15.0,mackennapsvreet,lyndaleepark,kyogle,3125,19592018.0,8525
rec-10403-dup-0,alexqndra,cla rrye,20.0,mirrooll street,francis chambers,nairne,2096,19710226.0,10403
rec-545-dup-0,,bitmesd,307.0,burkitt street,,bowral,,19210620.0,545
rec-7366-dup-0,philip,bishpp,789.0,beauchamp street,,humbug scrub,6027,19995113.0,7366
rec-5498-dup-0,,spears,1.0,kellermann close,,wetherill park,2070,19120114.0,5498
rec-1193-dup-0,haylee,robson,18.0,kalgoorlienescent,adare stock route road,kangaroo flat,2920,,1193
rec-1051-dup-0,amber,sneklimg,44.0,tauss place,,bundaberg,3324,19641105.0,1051
rec-133-dup-0,harrison,whatman,5.0,pryto jclose,the swamp,rowvzple,3221,19681130.0,133
rec-471-dup-0,amy,reejs,164.0,,,magill,3774,19490819.0,471
rec-2182-dup-0,broomt,green,14.0,,,forbes,5484,19230708.0,2182
rec-10956-dup-0,amber,masor,26.0,drysdale cgrcuit,,broadmefows,4872,19710110.0,10956
rec-925-dup-0,alyssa,edgoose,29.0,julius srcreet,,085p0,montmorency,19860208.0,925
rec-6898-dup-0,erin,clared,37.0,gymea street,,,7292,19111108.0,6898
rec-4563-dup-0,alessandra,arachhde,697.0,arndell street,,loganlea,3978,19230606.0,4563
rec-1705-dup-0,oliver,kopievsky,5.0,pimpampa close,,east lilos,3149,19080413.0,1705
rec-1614-dup-0,haylwh,cowepl,14.0,de graaff street,,hoppers c rozsing,2325,,1614
rec-239-dup-0,zachaiah,frushey,140.0,mountain circuit,urimbirra,swan hill,6094,,239
rec-8204-dup-0,james,morrdon,9.0,arthur circle,,magnlol,2043,19470703.0,8204
rec-5902-dup-0,casdlfy,fokoea,49.0,city walk,,joondanna,4103,19531221.0,5902
rec-2316-dup-0,macormack,wortmeyer,2.0,khull clescent,,heywood,3801,19460605.0,2316
rec-2304-dup-0,baxter,mason,5.0,shakespeare crescent,forster specialist medical centre,echunga,2664,19640609.0,2304
rec-6372-dup-0,pearson,fancsali,2.0,fullagar crescent,,yagoona,5422,19632035.0,6372
rec-4917-dup-0,josn,wevv,80.0,owen dixoj drive,,eight milesplains,3196,,4917
rec-137-dup-0,apriyo,,60.0,lewis luxton avenue,,swan hill,3802,19049388.0,137
rec-7419-dup-0,jake,morrisin,23.0,,,moss vze,2212,19991103.0,7419
rec-2428-dup-0,madeline,corrie,10.0,malara street,tynwall,cobar,2485,19489112.0,2428
rec-5606-dup-0,alexnder,fysh,3.0,adcock place,villa 2,knoxfild,4510,19171128.0,5606
rec-5515-dup-0,danf e,huynhn,7.0,gurnerasreet,,inglveburn,4116,19850317.0,5515
rec-2345-dup-0,caitlin,hern,26.0,playoust place,,coc,3320,19910516.0,2345
rec-3873-dup-0,shona,coulsyg,10.0,jacobs street,,auburn,2375,19430308.0,3873
rec-600-dup-0,ellouine,zogopoulos,0.0,,st francis vlge,coramba,2581,19270609.0,600
rec-1810-dup-0,teaha,webb,1.0,bandjalongfrrescent,,tea treegtlly,3065,19520513.0,1810
rec-8977-dup-0,tomass,paterson,626.0,hicksoruplace,,yankalilla,5501,19540610.0,8977
rec-9989-dup-0,dylan,matthews,226.0,marsden pteet,cannonvale whitsunday shopping centre,moyhu,2299,19000623.0,9989
rec-9200-dup-0,daniel,mooc,75.0,gayladf plqce,,sunshine north,2463,19110211.0,9200
rec-3568-dup-0,brookny,klelmj,8.0,forbes street,st francis vlge,hawthorne,5045,19900711.0,3568
rec-1359-dup-0,emma,,3.0,wheeler crrscent,,ivanhoe,2414,19900605.0,1359
rec-6937-dup-0,paris,winnall,66.0,brigden cvrescent,,mooroolbark,3875,,6937
rec-7187-dup-0,nla,hadqjd,4.0,,,heathemre,2161,19710065.0,7187
rec-7461-dup-0,joshua,ruffy,22.0,caladeniauqtreet,,wingfild,5123,,7461
rec-6242-dup-0,giuliza,dalmax,82.0,,,parkinson,3408,19811101.0,6242
rec-3454-dup-0,charlyoie,matthews,567.0,neilsonlstreet,ursula,gidgegsnjnup,2170,19781029.0,3454
rec-4527-dup-0,isabelka,patience,3.0,mchugh street,,woollahra,5267,19020427.0,4527
rec-10300-dup-0,petwf,cowekl,12.0,mawso ndtive,miami,hawthorn,7140,19930529.0,10300
rec-1455-dup-0,carsse,baker-cesswell,9.0,chippindall circuit,armidale hospital privlate,carlinvcord,6107,19671018.0,1455
rec-1086-dup-0,michael,stephrsnon,17.0,rushbrook circuit,mlc centre,berala,2379,19830611.0,1086
rec-7830-dup-0,nelk,gilkes,26.0,buderindplace,,wellingtonupoint,2354,19308022.0,7830
rec-9236-dup-0,lia,gojl,5.0,buller cdcent,,dulwich hill,3194,19501180.0,9236
rec-10916-dup-0,fyynyau,kempton,30.0,de burghsgreet,,elwood,5277,,10916
rec-7209-dup-0,miccald,croik,14.0,sly place,liselican,longjretty,4035,,7209
rec-7012-dup-0,caleb,reid,7.0,edwell hlace,navan park,cooma,,19391089.0,7012
rec-3378-dup-0,taliah,,29.0,callaway rwscent,,relbia,3044,19010077.0,3378
rec-7200-dup-0,georhai,,25.0,street gallagher,golden ponds resort,burwood,2130,19440623.0,7200
rec-4293-dup-0,michsel,jukic,7.0,tate street,,beaudelsert,3186,19402811.0,4293
rec-721-dup-0,kelsye,tu,420.0,,,lilli loi,3020,19031206.0,721
rec-1107-dup-0,ava,butt,24.0,dumaresqgztreet,,whiteibeach,2806,19410115.0,1107
rec-1092-dup-0,nivolas,stankfy,,credcent blamey,,dromana,5158,,1092
rec-3914-dup-0,skpw,rafanelli,38.0,holden crescent,,wallan,2400,19498926.0,3914
rec-4540-dup-0,jaxin,kerslake,12.0,mahon place,carranya,nnes glen,2148,,4540
rec-5738-dup-0,renee,webg,8.0,musgrave street,eureka,3875,east maitland,19867193.0,5738
rec-1376-dup-0,sarac,maynard,17.0,bundey dzteet,,prospect,4741,19838026.0,1376
rec-9792-dup-0,emiily,reiad,53.0,bainton cnrdscent,killarney,cape schanck,3436,19950106.0,9792
rec-206-dup-0,rupert,boyke,15.0,lethbridge street,,harlin,2586,19470725.0,206
rec-5619-dup-0,liam,pulle,33.0,ligertwood street,,raymond terrace,2088,19770690.0,5619
rec-10667-dup-0,patrick,,279.0,allambeeaztreet,,south grafton,0812,19831107.0,10667
rec-1604-dup-0,zbierski,timotohy,12.0,barrington crescent,summer hill,drokna,2449,19480405.0,1604
rec-617-dup-0,madeline,whiylas,256.0,aland place,dandry station,melton osuth,2145,19640910.0,617
rec-4544-dup-0,jessd,egsn,57.0,hyndes crescent,,clarendon,3365,19760515.0,4544
rec-9582-dup-0,teaqqn,,1984.0,spry pliace,briars meadows,leichhardt,4878,,9582
rec-2779-dup-0,paige,palakvtsglou,10.0,bennelong crescent,altona,suffolk aprk,4350,19430930.0,2779
rec-599-dup-0,samantaha,rews,5.0,duggan street,,coonamble,4811,19780111.0,599
rec-4874-dup-0,thomsa,lowrm,1.0,newman morris circuit,allenga downs,greensborough,5083,,4874
rec-6617-dup-0,jed,mcgregor,109.0,ashley drive,,mooroolbark,5151,19350626.0,6617
rec-6119-dup-0,micsj,bruhn,34.0,,,st huberts island,5049,19251024.0,6119
rec-5820-dup-0,harrison,clatke,273.0,eildon llace,,young,3818,19116001.0,5820
rec-5238-dup-0,giorga,anretcti,359.0,leisler close,flr 5 john flynn medical centre,appi,4060,19890709.0,5238
